| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing leggings? | Yes. |
| Yes/No | Is the logo on the leggings black? | Yes. |
| Yes/No | Are the leggings form-fitting? | Yes. |
| Yes/No | Does the person have their arms relaxed at their sides? | Yes. |
| Yes/No | Are the person's legs slightly apart? | Yes. |
| Yes/No | Is the overall atmosphere of the image casual? | Yes. |
| What | What color are the leggings? | Blue. |
| What | What is the logo on the leggings? | Black. |
| How | How do the leggings fit the person's legs? | Formfitting. |
| How | How does the person pose in the image? | Confidently, with relaxed arms and slightly apart legs. |
