| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing a pair of beige cargo pants? | Yes. |
| Yes/No | Does the person have a drawstring at the waist of their pants? | Yes. |
| Yes/No | Are there two pockets on the front of the person's pants? | Yes. |
| Yes/No | Is there a small pocket on the back of the person's pants? | Yes. |
| Yes/No | Is the person wearing a white sweater with long sleeves? | Yes. |
| Yes/No | Is the image described as low exposure? | Yes. |
| What | What is the primary color of the person's pants? | Beige. |
| What | What is the color of the person's sweater? | White. |
| How | How many sleeves does the person's sweater have? | Long sleeves. |
| Yes/No | Is the person in the image wearing a sweater? | Yes. |
| Yes/No | Are they wearing cargo pants? | Yes. |
| Yes/No | Is the person facing the camera? | Yes. |
| Yes/No | Is the image sexually explicit or suggestive? | No. |
| Yes/No | Does the person have their hands in their pockets? | Yes. |
| Yes/No | Is the exposure level of the image low? | Yes. |
| What | What color are the person's pants? | Beige. |
| What | What is the person's body position in the image? | Slightly turned to the side. |
| How | How is the person dressed in the image? | Casually, in a sweater and cargo pants. |
| How | How would you describe the mood or atmosphere of the image? | Nonsexual, casual. |
