| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the image in color? | No. |
| Yes/No | Does the image feature a person's face? | No. |
| Yes/No | Is the subject of the image wearing any clothing other than the fishnet stockings? | No. |
| Yes/No | Are the stockings opaque? | No. |
| Yes/No | Does the image suggest a sense of intimacy and allure? | Yes. |
| Yes/No | Is the background of the image busy or cluttered? | No. |
| What | What are the stockings made of? | Fishnet. |
| What | What is the color of the stockings? | N/A (they are sheer). |
| How | How are the stockings being held up? | By a garter belt. |
| How | How are the legs positioned in the image? | Crossed at the ankles, with the knees bent. |
