| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image looking directly at the camera? | No. |
| Yes/No | Is the woman's mouth open in the image? | Yes. |
| Yes/No | Is the woman's tongue visible in the image? | Yes. |
| Yes/No | Is the woman holding any objects in the image? | Yes. |
| Yes/No | Is the image in color? | Yes. |
| Yes/No | Does the image depict a scene in a public place? | No. |
| What | What is the woman doing in the image? | Putting her finger in her mouth. |
| What | What is the overall atmosphere of the image? | Intimate and sensual. |
| How | How is the woman's facial expression in the image? | Looking downwards. |
| How | How does the image evoke feelings in the viewer? | Desire and arousal. |
