| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the image set on a beach? | Yes. |
| Yes/No | Are all the women in the image wearing bikinis? | Yes. |
| Yes/No | Is the woman in the foreground wearing a pink hat? | Yes. |
| Yes/No | Are any of the women wearing sunglasses? | Yes. |
| Yes/No | Is the overall atmosphere of the image sexy? | Yes. |
| Yes/No | Is the woman in the foreground walking towards the camera? | Yes. |
| What | What color is the woman's hat in the foreground? | Pink. |
| How | How are the women in the background looking? | They are looking back at the camera. |
| What | What is the woman in the foreground doing? | She is walking towards the camera. |
