| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a pair of blue leggings? | Yes. |
| Yes/No | Is the woman in the image wearing a gray sports bra? | Yes. |
| Yes/No | Are the woman's arms relaxed at her sides? | Yes. |
| Yes/No | Are the woman's legs slightly apart? | Yes. |
| Yes/No | Does the image contain any other objects or people? | No. |
| Yes/No | Is the woman's attire and pose suggestive of confidence and self-assuredness? | Yes. |
| What | What color are the leggings the woman is wearing? | Blue. |
| What | What is the color of the sports bra the woman is wearing? | Gray. |
| How | How are the woman's arms positioned in the image? | Relaxed at her sides. |
| How | How are the woman's legs positioned in the image? | Slightly apart. |
