| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a skirt? | Yes. |
| Yes/No | Is the skirt flowery? | Yes. |
| Yes/No | Does the woman have a high neckline? | Yes. |
| Yes/No | Are the woman's heels white? | Yes. |
| Yes/No | Is the atmosphere of the image sexy? | No. |
| Yes/No | Does the image contain explicit or suggestive content? | No. |
| What | What color are the flowers on the skirt? | Pink and purple. |
| What | What is the woman standing on in the park? | A brick path. |
| How | How low is the exposure level of the image? | Low. |
| What | What is the focus of the image? | The woman's upper body and face. |
