| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a purple dress? | Yes. |
| Yes/No | Are the woman's legs adorned with black tights? | Yes. |
| Yes/No | Is the image taken in a parking garage? | Yes. |
| Yes/No | Is the woman lifting her dress up? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| Yes/No | Are black heels worn by the woman? | Yes. |
| What | What color is the woman's dress? | Purple. |
| What | What is the setting of the image? | A parking garage. |
| How | How is the woman's dress being lifted? | The woman is lifting the dress up herself. |
| How | How does the contrast between the purple dress and black tights affect the image? | It accentuates the woman's legs and creates a sexy appearance. |
