| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing a dress? | Yes. |
| Yes/No | Is the dress green? | Yes. |
| Yes/No | Does the dress have a high neckline? | Yes. |
| Yes/No | Is the dress cinched at the waist? | Yes. |
| Yes/No | Are the person's arms relaxed at their sides? | Yes. |
| Yes/No | Are the person's legs slightly apart? | Yes. |
| What | What is the color of the dress? | Green. |
| What | What is the person's posture like? | Relaxed. |
| How | How is the dress cinched at the waist? | With a tie. |
| How | How do the person's arms and legs appear in the image? | The arms are relaxed at the sides, and the legs are slightly apart. |
