| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the image sexually suggestive? | Yes. |
| Yes/No | Are the women in the image wearing suspender skirts? | Yes. |
| Yes/No | Is the slogan in the image written in Chinese? | Yes. |
| Yes/No | Does the image feature a traditional Chinese garment? | Yes. |
| Yes/No | Are the women in the image posing suggestively? | Yes. |
| Yes/No | Is the overall atmosphere of the image intimate and alluring? | Yes. |
| What | What are the women in the image wearing? | Black dress and black cheongsam. |
| What | What is the slogan in the image? | "透视看到内裤 正妹穿旗袍高衩到腰间" (Underwear seen through perspective. The pretty girl wears a cheongsam with high slits that reach her waist). |
| How | How are the women in the image wearing their suspender skirts? | Highslit and reaching their waist. |
| How | How does the slogan in the image contribute to its overall atmosphere? | It emphasizes the focus on the women's underwear, making the image even more provocative. |
