| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a sports bra? | Yes. |
| Yes/No | Is the sports bra black and green? | Yes. |
| Yes/No | Is the woman pointing to the right with her left hand? | Yes. |
| Yes/No | Does the woman have loose waves in her hair? | Yes. |
| Yes/No | Is the background of the image plain white? | Yes. |
| Yes/No | Is the woman wearing a gold necklace? | Yes. |
| What | What is the woman pointing to with her left hand? | Nothing in particular, she is simply pointing to the right. |
| What | What color is the woman's hair? | Blonde. |
| How | How is the woman's midriff exposed in the image? | Because she is wearing a strapless sports bra. |
| How | How does the woman's pose and the way she is pointing suggest a sense of direction and purpose? | Her pose and the way she is pointing suggest confidence and selfassurance. |
