| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a sports bra? | Yes. |
| Yes/No | Are the leggings the woman is wearing pink? | Yes. |
| Yes/No | Is the woman's buttocks visible in the image? | Yes. |
| Yes/No | Is the image described as sexy? | Yes. |
| Yes/No | Does the woman appear comfortable and confident in her body? | Yes. |
| Yes/No | Is the setting in the background a city or urban area? | Yes. |
| What | What color are the leggings the woman is wearing? | Pink. |
| What | What is the woman standing in front of? | A building with a glass window. |
| How | How is the woman displaying her buttocks? | In a provocative manner. |
| How | How does the woman appear in the image? | Comfortable and confident. |
