| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the mannequin wearing black denim shorts? | Yes. |
| Yes/No | Does the design of the shorts have a high waist? | Yes. |
| Yes/No | Are the shorts frayed at the hem? | Yes. |
| Yes/No | Is the mannequin facing away from the camera? | Yes. |
| Yes/No | Do the shorts reveal the mannequin's thighs? | Yes. |
| Yes/No | Is the overall atmosphere of the image casual and sexy? | Yes. |
| What | What is the color of the mannequin's shorts? | Black. |
| What | What is the style of the shorts (e.g. high waist, frayed hem)? | High waist, frayed hem. |
| How | How are the shorts cropped (e.g. at the knee, above the knee)? | At the knee. |
| How | How does the image make you feel (e.g. confident, alluring, sexy)? | Sexy, alluring. |
