| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the mannequin dressed in a black shirt? | Yes. |
| Yes/No | Are the mannequin's jeans blue? | Yes. |
| Yes/No | Is the background of the image white? | Yes. |
| Yes/No | Is the border of the image pink? | Yes. |
| Yes/No | Is the mannequin facing the camera? | Yes. |
| Yes/No | Does the image depict explicit action or movement? | No. |
| What | What is the mannequin's pose in the image? | Neutral. |
| What | What is the overall atmosphere of the image? | Neutral. |
| How | How is the mannequin dressed in the image? | In a simple outfit. |
| How | How would you describe the exposure level of the human in the image? | Very low. |
