| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing a skirt? | Yes. |
| Yes/No | Are the person's legs crossed? | Yes. |
| Yes/No | Is the person wearing stockings? | Yes. |
| Yes/No | Is the atmosphere of the image intimate? | Yes. |
| Yes/No | Is the image suggestive? | Yes. |
| Yes/No | Does the image evoke feelings of desire? | Yes. |
| What | What color is the person's skirt? | Black. |
| What | What type of clothing is the person wearing on their legs? | Stockings. |
| How | How are the person's legs positioned in the image? | Crossed. |
| How | How does the image make the viewer feel? | Desire and arousal. |
