| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image naked from the thighs down to the ankles? | Yes. |
| Yes/No | Is the person wearing a pair of white shorts? | Yes. |
| Yes/No | Are the heels black and strappy? | Yes. |
| Yes/No | Is the person standing with their hands placed on their hips? | Yes. |
| Yes/No | Is the person's head slightly tilted to the side? | Yes. |
| Yes/No | Does the image capture a moment of vulnerability and confidence? | Yes. |
| What | What color are the shorts the person is wearing? | White. |
| What | What type of shoes is the person wearing? | Black strappy heels. |
| How | How are the person's hands positioned in the image? | Placed on their hips. |
| How | How is the person looking in the image? | Looking off to the side. |
