| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing leggings? | Yes. |
| How | Is the person in the image showing off their buttocks? | Yes. |
| Yes/No | Is the image seductive? | Yes. |
| Yes/No | Does the person in the image have their hands on their hips? | Yes. |
| Yes/No | Is the overall atmosphere of the image confident? | Yes. |
| Yes/No | Is the image visually appealing? | Yes. |
| What | What is the person in the image wearing? | Black and white patterned leggings. |
| What | What is the person in the image doing? | Showing off their buttocks. |
| How | How is the person in the image standing? | With their legs apart. |
| How | How is the person in the image looking? | Directly at the camera. |
