| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Does the image contain explicit sexual content? | Yes. |
| Yes/No | Are the man and woman engaged in sexual intercourse? | Yes. |
| Yes/No | Is the atmosphere of the image suggestive and provocative? | Yes. |
| Yes/No | Does the image use words to depict a sexual act? | Yes. |
| Yes/No | Are the words "overload", "wood", "peace", "heaven", and "next" used in the image? | Yes. |
| Yes/No | Is the image sexy based on the image content and overall atmosphere? | Yes. |
| What | What is the shape formed by the words in the image? | A man and a woman engaged in sexual intercourse. |
| What | What is the overall atmosphere of the image? | Suggestive and provocative. |
| How | How are the man's arms positioned in relation to the woman's waist? | Wrapped around her waist. |
| How | How are the woman's legs positioned in relation to the man's legs? | Bent at the knees and wrapped around his legs. |
