| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing gray sweatpants? | Yes. |
| Yes/No | Does the person have a drawstring waist? | Yes. |
| Yes/No | Are the sweatpants loose-fitting? | Yes. |
| Yes/No | Is the person wearing a white shirt? | Yes. |
| Yes/No | Are the person's hands resting at their sides? | Yes. |
| Yes/No | Is the background a plain white wall? | Yes. |
| What | What color are the sweatpants? | Gray. |
| What | What is the person's pose? | Neutral. |
| How | How are the sweatpants fitting? | Loosefitting. |
| How | How is the person's pose depicted? | With their hands resting at their sides. |
