| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the man in the image shirtless? | Yes. |
| Yes/No | Is the man wearing blue boxer briefs? | Yes. |
| Yes/No | Is the man holding his boxer briefs up with his left hand? | Yes. |
| Yes/No | Does the image contain any other objects or people? | No. |
| Yes/No | Is the image sexy? | Yes. |
| Yes/No | Does the image evoke feelings of desire and arousal? | Yes. |
| What | What is the man holding in his left hand? | His boxer briefs. |
| What | What color are the man's boxer briefs? | Blue. |
| How | How is the man holding his boxer briefs up? | With his left hand. |
| What | What does the fact that the man is holding his boxer briefs up with his left hand suggest? | A sense of confidence and selfassuredness. |
