| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a black sweater? | Yes. |
| Yes/No | Does the woman have a white collar and cuffs? | Yes. |
| Yes/No | Is the woman standing in front of a white wall? | Yes. |
| Yes/No | Is there a plant in the background? | Yes. |
| Yes/No | Is the woman's pose neutral? | Yes. |
| Yes/No | Is the woman looking directly at the camera? | Yes. |
| What | What is the woman wearing in the image? | A black sweater with a white collar and cuffs. |
| What | What is the background of the image? | A white wall. |
| How | How is the woman standing in the image? | Neutral pose. |
| How | How is the image lit? | Low exposure level. |
