| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing thigh-high stockings? | Yes. |
| Yes/No | Is the person in the image wearing a bra? | Yes. |
| Yes/No | Does the image feature a close-up of the person's buttocks? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| Yes/No | Does the image feature a floral pattern on the stockings? | Yes. |
| Yes/No | Are the stockings sheer? | Yes. |
| What | What color are the stockings? | Light beige. |
| What | What type of pattern is on the stockings? | Floral. |
| How | How does the person's skin appear through the stockings? | Visible. |
| How | How does the image make the viewer feel? | Allured, intimate. |
