| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing a pair of gray leggings? | Yes. |
| Yes/No | Is the person in the image wearing a white sports bra? | Yes. |
| Yes/No | Are the person's hands placed on their hips? | No. |
| Yes/No | Is the person in the image standing in a gym? | Yes. |
| Yes/No | Are the person's sneakers black? | Yes. |
| Yes/No | Is the person looking directly at the camera? | Yes. |
| What | What color are the person's leggings? | Gray. |
| What | What is the person's right hand resting on? | Their thigh. |
| How | How many hands are placed on the person's hips? | One (left hand). |
| How | How many sneakers are in the image? | Two (the person's black sneakers). |
