| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing stockings? | Yes. |
| Yes/No | Are her legs spread apart? | Yes. |
| Yes/No | Is she wearing high heels? | Yes. |
| Yes/No | Is her attire suggestive? | Yes. |
| Yes/No | Is the atmosphere of the image sensual? | Yes. |
| Yes/No | Is the image in colour? | No. |
| What | What is the woman lying on? | A bed. |
| What | What is the colour of the sheet on the bed? | White. |
| How | How is the woman posing? | Seductively. |
| How | How are her hands positioned? | On her hips. |
