| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the man wearing a black shirt? | Yes. |
| Yes/No | Is the woman wearing a black dress? | Yes. |
| Yes/No | Are the man and woman kissing? | Yes. |
| Yes/No | Is the bus yellow and black? | Yes. |
| Yes/No | Are the man and woman seated on the bus? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| What | What is the man wearing? | A black shirt. |
| What | What is the woman wearing? | A black dress. |
| How | How are the man and woman positioned on the bus? | The man is on the left, the woman is on the right. |
| How | How does the image make you feel? | It creates a sense of tension and allure, making it sexy. |
