| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing leggings? | Yes. |
| Yes/No | Is the person in the image wearing a shirt? | Yes. |
| Yes/No | Does the person in the image have a large, round buttocks? | Yes. |
| Yes/No | Is the person in the image displaying their buttocks? | Yes. |
| Yes/No | Does the image feature a gradient of colors in the leggings? | Yes. |
| Yes/No | Is the person in the image confident and self-assured? | Yes. |
| What | What color are the leggings in the image? | Purple with a gradient of pink to purple. |
| What | What is the person in the image displaying? | Their buttocks. |
| How | How are the colors in the leggings transitioning? | From pink to purple. |
| How | How is the person in the image displaying their buttocks? | With a sense of confidence and selfassuredness. |
