| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the man in the image wearing a pair of black sweatpants with a drawstring waist? | Yes. |
| Yes/No | Is the man in the image wearing a black sweater? | Yes. |
| Yes/No | Are the man's sneakers white? | Yes. |
| Yes/No | Is the sign on the wall yellow and black? | Yes. |
| Yes/No | Does the sign on the wall read "GREAT"? | Yes. |
| Yes/No | Is the man's pose in the image neutral? | Yes. |
| What | What is the color of the man's sweatpants? | Black. |
| What | What is the color of the sign on the wall? | Yellow and black. |
| How | How is the man's waistband secured in the image? | With a drawstring. |
| How | How would you describe the overall atmosphere of the image? | Calm and casual. |
