| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the man wearing a black jacket? | Yes. |
| Yes/No | Is the woman wearing a white shirt? | Yes. |
| Yes/No | Are the couple standing close to each other? | Yes. |
| Yes/No | Is the woman's head tilted to the side? | Yes. |
| Yes/No | Are the couple kissing? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| What | What is the man wearing? | A black jacket. |
| What | What is the woman wearing? | A white shirt. |
| How | How are the couple standing? | Close to each other. |
| How | How is the woman's head positioned? | Tilted to the side. |
