| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the man in the image wearing a red shirt? | Yes. |
| Yes/No | Is the man in the image wearing black shorts? | Yes. |
| Yes/No | Is the man in the image wearing a red wristband on his left wrist? | Yes. |
| Yes/No | Is the man in the image placing his right hand on his knee? | Yes. |
| Yes/No | Is the man in the image wearing black sneakers? | Yes. |
| Yes/No | Is the man in the image lifting his left foot off the ground? | Yes. |
| What | What is the man in the image doing? | He is stretching. |
| What | What is the color of the man's shirt? | Red. |
| How | How is the man's posture in the image? | Neutral. |
| How | How would you describe the overall atmosphere of the image? | Calm and focused. |
