| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing a hoodie? | Yes. |
| Yes/No | Are the person's arms crossed in front of them? | Yes. |
| Yes/No | Is the person looking down at the ground? | Yes. |
| Yes/No | Are the person's socks white? | Yes. |
| Yes/No | Is the person wearing sandals? | Yes. |
| Yes/No | Does the image feature a white wall in the background? | Yes. |
| What | What color are the sweatpants? | Gray. |
| What | What color is the person's hoodie? | Brown. |
| How | How many stripes are on the sweatpants? | One. |
| What | What is the person's facial expression? | Looking down. |
