| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a dress? | Yes. |
| Yes/No | Is the dress long? | Yes. |
| Yes/No | Does the dress have a high neckline? | Yes. |
| Yes/No | Is the woman standing with her hands on her hips? | Yes. |
| Yes/No | Are her heels white? | Yes. |
| Yes/No | Does the image have a white background? | Yes. |
| What | What color is the dress? | Blue. |
| What | What is the woman's hair length? | Long. |
| How | How is the woman standing? | With her hands on her hips and her head slightly tilted to the side. |
| How | How would you describe the overall atmosphere of the image? | Calm and composed. |
