| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a strapless top? | Yes. |
| Yes/No | Is the woman holding a purse in her left hand? | Yes. |
| Yes/No | Is the woman's right hand resting on her hip? | Yes. |
| Yes/No | Are the clothes in the image hanging on a rack behind the woman? | Yes. |
| Yes/No | Does the image have a casual and relaxed atmosphere? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| What | What is the woman wearing on her upper body? | A strapless top. |
| What | What is the woman holding in her right hand? | Nothing. |
| How | How is the woman standing in relation to the rack of clothes? | She is standing in front of it. |
| How | How would you describe the woman's pose in the image? | Confident and relaxed. |
