| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image holding a bag? | Yes. |
| Yes/No | Is the person in the image holding a bottle? | Yes. |
| Yes/No | Is the person in the image wearing a brown shirt? | Yes. |
| Yes/No | Is the person in the image standing in a room? | Yes. |
| Yes/No | Are there objects such as a suitcase, backpack and cup in the room? | Yes. |
| Yes/No | Does the image suggest the person is preparing for a trip or a day out? | Yes. |
| What | What is the person in the image holding in their left hand? | A brown bag. |
| What | What is the person in the image holding in their right hand? | A bottle. |
| How | How many objects are in the room with the person? | Several. |
| How | How is the person's body positioned in the image? | The person is standing. |
