| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image smiling? | No. |
| Yes/No | Are the person's eyes visible in the image? | No. |
| Yes/No | Is the person's hair visible in the image? | No. |
| Yes/No | Is the image in black and white? | No. |
| Yes/No | Does the person have any visible piercings or tattoos? | No. |
| Yes/No | Is the image a close-up of the person's full face? | No. |
| What | What is the person doing with their lips in the image? | The person is biting their lower lip. |
| What | What is the person's facial expression in the image? | Neutral. |
| How | How are the person's teeth described in the image? | The person's teeth are white and wellmaintained. |
| How | How would you describe the overall atmosphere of the image? | The overall atmosphere of the image is sexy, confident, and calm. |
