| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing a sports bra? | Yes. |
| Yes/No | Are the person's breasts visible in the image? | Yes. |
| Yes/No | Is the person wearing swim trunks? | Yes. |
| Yes/No | Is the person looking at their phone? | Yes. |
| Yes/No | Is the image sensual and provocative? | Yes. |
| Yes/No | Does the image suggest the person is confident and bold? | Yes. |
| What | What is the person wearing on their upper body? | A blue and white sports bra with a galaxy graphic. |
| What | What is the person wearing on their lower body? | Blue and white swim trunks. |
| How | How is the person standing in the image? | In front of a mirror, looking at their phone. |
| How | How would you describe the atmosphere of the image? | Sensual and provocative. |
