| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image singing? | Yes. |
| Yes/No | Is the woman wearing a white sweater? | Yes. |
| Yes/No | Is the woman wearing blue jeans? | Yes. |
| Yes/No | Is the microphone black? | Yes. |
| Yes/No | Is the background a gradient of purple and pink? | Yes. |
| Yes/No | Is the exposure level of the image low? | Yes. |
| What | What is the woman singing into? | A microphone. |
| What | What is the dominant color of the woman's sweater? | White. |
| How | How is the woman positioning the microphone? | In front of her. |
| How | How would you describe the overall atmosphere of the image? | Not sexy. |
