| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Are the women in the image wearing the same color clothing? | No. |
| Yes/No | Are the women in the image wearing sportswear? | Yes. |
| Yes/No | Is the woman in the white sports bra and white leggings wearing a belly-baring top? | Yes. |
| Yes/No | Is the woman in the black sports bra and black leggings touching the other woman? | Yes. |
| Yes/No | Are the women in the image wearing the same type of shoes? | Yes. |
| Yes/No | Does the image have a sexy atmosphere? | Yes. |
| What | What color are the women's sneakers? | White. |
| What | What is the color of the woman's sports bra and leggings who has her belly exposed? | White. |
| How | How are the women in the image related to each other? | They appear to be friends or companions, as they are walking together and one woman has her hand on the other's waist. |
