| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing yellow leggings? | Yes. |
| Yes/No | Is the person in the image wearing a black sports bra? | Yes. |
| Yes/No | Is the person in the image facing the camera? | Yes. |
| Yes/No | Are the person's hands placed on their hips? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| Yes/No | Does the image suggest a sense of style and self-assuredness? | Yes. |
| What | What color are the leggings in the image? | Yellow. |
| What | What is the color of the sports bra in the image? | Black. |
| How | How are the person's hands positioned in the image? | On their hips. |
| How | How would you describe the overall atmosphere of the image? | Bold and confident. |
