| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing leggings? | Yes. |
| Yes/No | Are the leggings black and white in color? | Yes. |
| Yes/No | Does the person have their buttocks exposed? | Yes. |
| Yes/No | Are the black shoes complementing the overall look? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| What | What is the pattern on the leggings? | Checkered. |
| What | What color are the shoes? | Black. |
| How | How does the person have their buttocks exposed? | They are intentionally displaying them. |
| How | How does the checkered pattern on the leggings add to the image? | It adds a playful element. |
