| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the image a photograph? | Yes. |
| Yes/No | Are the women in the image kissing? | Yes. |
| Yes/No | Is one woman wearing a black jacket? | Yes. |
| Yes/No | Is the other woman wearing a gray sweater? | Yes. |
| Yes/No | Are the women standing close to each other? | Yes. |
| Yes/No | Is the background of the image a field with horses and a mountain in the distance? | Yes. |
| What | What is the color of the jacket worn by one of the women? | Black. |
| What | What is the color of the sweater worn by the other woman? | Gray. |
| How | How are the women positioned in relation to each other? | They are standing close to each other, with their arms wrapped around each other. |
