| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing a white shirt? | Yes. |
| Yes/No | Are the jeans blue? | Yes. |
| How | Does the image show the person's face? | No. |
| Yes/No | Is the image sexy? | Yes. |
| Yes/No | Does the person have any other body parts visible in the image? | No. |
| Yes/No | Are the stars on the jeans silver or gold? | No. |
| What | What color are the jeans? | Blue. |
| What | What is the person wearing on their upper body? | A white shirt. |
| How | How does the image create a visually appealing contrast? | The white shirt worn by the person complements the blue jeans. |
