| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image lifting their clothes? | Yes. |
| Yes/No | Are the person's private areas exposed in the image? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| Yes/No | Does the person have a confident pose? | Yes. |
| Yes/No | Are the person's hands holding their clothes up? | Yes. |
| Yes/No | Is the image in a public setting? | No. |
| What | What color is the person's jacket? | White. |
| What | What color are the person's pants? | Black. |
| How | How is the person holding their clothes up? | With their hands. |
| What | What gesture is the person making by lifting their clothes? | Provocative. |
