| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a blazer? | Yes. |
| Yes/No | Is the woman in the image wearing a skirt? | Yes. |
| Yes/No | Does the woman's reflection appear in the mirror? | Yes. |
| Yes/No | Is the woman standing on a wooden floor? | Yes. |
| Yes/No | Is the image sexy or provocative? | No. |
| Yes/No | Are the woman's clothes professional attire? | Yes. |
| What | What is the woman wearing on her upper body? | A black blazer. |
| What | What is the woman wearing on her lower body? | A black skirt. |
| How | How is the woman positioned in relation to the mirror? | She is standing in front of the mirror. |
| How | How would you describe the exposure level of the image? | Low exposure level, only a small portion of the image is visible. |
