| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the person in the image wearing a white shirt? | Yes. |
| Yes/No | Are the person's legs crossed? | Yes. |
| Yes/No | Is the person looking down at their feet? | Yes. |
| Yes/No | Are the stockings being pulled up? | Yes. |
| Yes/No | Is the bed covered with a white comforter? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| What | What is the person in the image wearing on their lower body? | Black shorts. |
| What | What is the person in the image holding in their hands? | Beige stockings. |
| How | How are the person's legs positioned in the image? | Crossed. |
| How | How is the person looking at their feet? | Looking down. |
| Yes/No | Is the person in the image wearing a white shirt? | Yes. |
| Yes/No | Are the person's legs crossed? | Yes. |
| Yes/No | Is the person wearing black shorts? | Yes. |
| Yes/No | Is the comforter on the bed white? | Yes. |
| Yes/No | Does the person have bare feet? | Yes. |
| Yes/No | Is the person looking down at their feet? | Yes. |
| What | What is the person in the image putting on? | Beige stockings. |
| What | What is the color of the person's shorts? | Black. |
| How | How are the person's legs positioned? | Crossed. |
| How | How is the person looking at their feet? | With their head down. |
