| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the woman in the image wearing a black Nike sweatshirt? | Yes. |
| Yes/No | Is the woman in the image wearing black shorts? | Yes. |
| Yes/No | Does the woman in the image have a purse? | Yes. |
| Yes/No | Is the woman in the image looking directly at the camera? | Yes. |
| Yes/No | Does the woman in the image have a slight smile on her face? | Yes. |
| Yes/No | Is the image sexy? | Yes. |
| What | What is the woman in the image holding in her left hand? | A black purse. |
| What | What is the word written on the woman's sweatshirt and shorts? | GODY. |
| How | How is the woman's sweatshirt cropped? | It is cropped at the waist, revealing her midriff. |
| How | How are the woman's shorts cropped? | They are cropped at the knee, exposing her thighs. |
