| Type of Question | Question | Answer |
| --- | --- | --- |
| Yes/No | Is the image explicit? | Yes. |
| Yes/No | Does the image depict a sexual act? | Yes. |
| Yes/No | Is the man holding a toy? | Yes. |
| Yes/No | Is the woman licking the toy? | Yes. |
| Yes/No | Are the man and woman engaging in oral sex? | Yes. |
| Yes/No | Is the image intimate? | Yes. |
| What | What is the man wearing? | A black jacket. |
| What | What is the woman wearing? | A colorful sweater. |
| How | How is the woman interacting with the toy? | Licking it. |
| How | How is the man interacting with the toy? | Holding it. |
